Domain Code,Domain,Area Code (FAO),Area,Indicator Code,Indicator,Sex Code,Sex,Year Code,Year,Source Code,Source,Unit,Value
"OER","Employment Indicators: Rural","167","Czechia","21108","Employment by status of employment, employees, rural areas","13","Total","2019","2019","3023","Labour force survey","1000 persons","1575.02"
"OER","Employment Indicators: Rural","167","Czechia","21109","Employment by status of employment, self-employed, rural areas","13","Total","2019","2019","3023","Labour force survey","1000 persons","294.977"
"OER","Employment Indicators: Rural","54","Denmark","21098","Employment by status of employment, total, rural areas","13","Total","2010","2010","3023","Labour force survey","1000 persons","904.607"
"OER","Employment Indicators: Rural","54","Denmark","21108","Employment by status of employment, employees, rural areas","13","Total","2010","2010","3023","Labour force survey","1000 persons","811.51"
"OER","Employment Indicators: Rural","54","Denmark","21109","Employment by status of employment, self-employed, rural areas","13","Total","2010","2010","3023","Labour force survey","1000 persons","93.097"
"OER","Employment Indicators: Rural","54","Denmark","21098","Employment by status of employment, total, rural areas","13","Total","2011","2011","3023","Labour force survey","1000 persons","885.819"
"OER","Employment Indicators: Rural","54","Denmark","21108","Employment by status of employment, employees, rural areas","13","Total","2011","2011","3023","Labour force survey","1000 persons","796.257"
"OER","Employment Indicators: Rural","54","Denmark","21109","Employment by status of employment, self-employed, rural areas","13","Total","2011","2011","3023","Labour force survey","1000 persons","89.563"
"OER","Employment Indicators: Rural","54","Denmark","21098","Employment by status of employment, total, rural areas","13","Total","2012","2012","3023","Labour force survey","1000 persons","1136.922"
"OER","Employment Indicators: Rural","54","Denmark","21108","Employment by status of employment, employees, rural areas","13","Total","2012","2012","3023","Labour force survey","1000 persons","1017.898"
"OER","Employment Indicators: Rural","54","Denmark","21109","Employment by status of employment, self-employed, rural areas","13","Total","2012","2012","3023","Labour force survey","1000 persons","119.024"
"OER","Employment Indicators: Rural","54","Denmark","21098","Employment by status of employment, total, rural areas","13","Total","2013","2013","3023","Labour force survey","1000 persons","1146.185"
"OER","Employment Indicators: Rural","54","Denmark","21108","Employment by status of employment, employees, rural areas","13","Total","2013","2013","3023","Labour force survey","1000 persons","1029.455"
"OER","Employment Indicators: Rural","54","Denmark","21109","Employment by status of employment, self-employed, rural areas","13","Total","2013","2013","3023","Labour force survey","1000 persons","116.729"
"OER","Employment Indicators: Rural","54","Denmark","21098","Employment by status of employment, total, rural areas","13","Total","2014","2014","3023","Labour force survey","1000 persons","1146.53"
"OER","Employment Indicators: Rural","54","Denmark","21108","Employment by status of employment, employees, rural areas","13","Total","2014","2014","3023","Labour force survey","1000 persons","1036.527"
"OER","Employment Indicators: Rural","54","Denmark","21109","Employment by status of employment, self-employed, rural areas","13","Total","2014","2014","3023","Labour force survey","1000 persons","110.003"
"OER","Employment Indicators: Rural","54","Denmark","21098","Employment by status of employment, total, rural areas","13","Total","2015","2015","3023","Labour force survey","1000 persons","1159.471"
"OER","Employment Indicators: Rural","54","Denmark","21108","Employment by status of employment, employees, rural areas","13","Total","2015","2015","3023","Labour force survey","1000 persons","1049.005"
"OER","Employment Indicators: Rural","54","Denmark","21109","Employment by status of employment, self-employed, rural areas","13","Total","2015","2015","3023","Labour force survey","1000 persons","110.466"
"OER","Employment Indicators: Rural","54","Denmark","21098","Employment by status of employment, total, rural areas","13","Total","2016","2016","3023","Labour force survey","1000 persons","1074.488"
"OER","Employment Indicators: Rural","54","Denmark","21108","Employment by status of employment, employees, rural areas","13","Total","2016","2016","3023","Labour force survey","1000 persons","967.21"
"OER","Employment Indicators: Rural","54","Denmark","21109","Employment by status of employment, self-employed, rural areas","13","Total","2016","2016","3023","Labour force survey","1000 persons","107.278"
"OER","Employment Indicators: Rural","54","Denmark","21098","Employment by status of employment, total, rural areas","13","Total","2017","2017","3023","Labour force survey","1000 persons","1056.14"
"OER","Employment Indicators: Rural","54","Denmark","21108","Employment by status of employment, employees, rural areas","13","Total","2017","2017","3023","Labour force survey","1000 persons","955.812"
"OER","Employment Indicators: Rural","54","Denmark","21109","Employment by status of employment, self-employed, rural areas","13","Total","2017","2017","3023","Labour force survey","1000 persons","100.328"
"OER","Employment Indicators: Rural","54","Denmark","21098","Employment by status of employment, total, rural areas","13","Total","2018","2018","3023","Labour force survey","1000 persons","1068.803"
"OER","Employment Indicators: Rural","54","Denmark","21108","Employment by status of employment, employees, rural areas","13","Total","2018","2018","3023","Labour force survey","1000 persons","974.39"
"OER","Employment Indicators: Rural","54","Denmark","21109","Employment by status of employment, self-employed, rural areas","13","Total","2018","2018","3023","Labour force survey","1000 persons","94.413"
"OER","Employment Indicators: Rural","54","Denmark","21098","Employment by status of employment, total, rural areas","13","Total","2019","2019","3023","Labour force survey","1000 persons","1068.084"
"OER","Employment Indicators: Rural","54","Denmark","21108","Employment by status of employment, employees, rural areas","13","Total","2019","2019","3023","Labour force survey","1000 persons","973.402"
"OER","Employment Indicators: Rural","54","Denmark","21109","Employment by status of employment, self-employed, rural areas","13","Total","2019","2019","3023","Labour force survey","1000 persons","94.681"
"OER","Employment Indicators: Rural","63","Estonia","21098","Employment by status of employment, total, rural areas","13","Total","2010","2010","3023","Labour force survey","1000 persons","280.671"
"OER","Employment Indicators: Rural","63","Estonia","21108","Employment by status of employment, employees, rural areas","13","Total","2010","2010","3023","Labour force survey","1000 persons","256.881"
"OER","Employment Indicators: Rural","63","Estonia","21109","Employment by status of employment, self-employed, rural areas","13","Total","2010","2010","3023","Labour force survey","1000 persons","23.79"
"OER","Employment Indicators: Rural","63","Estonia","21098","Employment by status of employment, total, rural areas","13","Total","2011","2011","3023","Labour force survey","1000 persons","297.265"
"OER","Employment Indicators: Rural","63","Estonia","21108","Employment by status of employment, employees, rural areas","13","Total","2011","2011","3023","Labour force survey","1000 persons","270.19"
"OER","Employment Indicators: Rural","63","Estonia","21109","Employment by status of employment, self-employed, rural areas","13","Total","2011","2011","3023","Labour force survey","1000 persons","27.076"
"OER","Employment Indicators: Rural","63","Estonia","21098","Employment by status of employment, total, rural areas","13","Total","2012","2012","3023","Labour force survey","1000 persons","241.686"
"OER","Employment Indicators: Rural","63","Estonia","21108","Employment by status of employment, employees, rural areas","13","Total","2012","2012","3023","Labour force survey","1000 persons","218.762"
"OER","Employment Indicators: Rural","63","Estonia","21109","Employment by status of employment, self-employed, rural areas","13","Total","2012","2012","3023","Labour force survey","1000 persons","22.924"
