Domain Code,Domain,Area Code (FAO),Area,Element Code,Element,Item Code,Item,Year Code,Year,Unit,Value
"FO","Forestry Production and Trade","11","Austria","5516","Production","2038","Pulpwood, round and split, all species (production)","2015","2015","m3","3079683"
"FO","Forestry Production and Trade","11","Austria","5516","Production","2038","Pulpwood, round and split, all species (production)","2016","2016","m3","3166813"
"FO","Forestry Production and Trade","11","Austria","5516","Production","2038","Pulpwood, round and split, all species (production)","2017","2017","m3","3202986"
"FO","Forestry Production and Trade","11","Austria","5516","Production","2038","Pulpwood, round and split, all species (production)","2018","2018","m3","3553455"
"FO","Forestry Production and Trade","11","Austria","5516","Production","2038","Pulpwood, round and split, all species (production)","2019","2019","m3","3454280"
"FO","Forestry Production and Trade","11","Austria","5516","Production","1871","Other industrial roundwood","2010","2010","m3","0"
"FO","Forestry Production and Trade","11","Austria","5516","Production","1871","Other industrial roundwood","2011","2011","m3","0"
"FO","Forestry Production and Trade","11","Austria","5516","Production","1871","Other industrial roundwood","2012","2012","m3","0"
"FO","Forestry Production and Trade","11","Austria","5516","Production","1871","Other industrial roundwood","2013","2013","m3","0"
"FO","Forestry Production and Trade","11","Austria","5516","Production","1871","Other industrial roundwood","2014","2014","m3","0"
"FO","Forestry Production and Trade","11","Austria","5516","Production","1871","Other industrial roundwood","2015","2015","m3","0"
"FO","Forestry Production and Trade","11","Austria","5516","Production","1871","Other industrial roundwood","2016","2016","m3","0"
"FO","Forestry Production and Trade","11","Austria","5516","Production","1871","Other industrial roundwood","2017","2017","m3","0"
"FO","Forestry Production and Trade","11","Austria","5516","Production","1871","Other industrial roundwood","2018","2018","m3","0"
"FO","Forestry Production and Trade","11","Austria","5516","Production","1871","Other industrial roundwood","2019","2019","m3","0"
"FO","Forestry Production and Trade","11","Austria","5516","Production","1695","Wood chips, particles and residues","2010","2010","m3","6868000"
"FO","Forestry Production and Trade","11","Austria","5516","Production","1695","Wood chips, particles and residues","2011","2011","m3","7217000"
"FO","Forestry Production and Trade","11","Austria","5516","Production","1695","Wood chips, particles and residues","2012","2012","m3","6546000"
"FO","Forestry Production and Trade","11","Austria","5516","Production","1695","Wood chips, particles and residues","2013","2013","m3","6258000"
"FO","Forestry Production and Trade","11","Austria","5516","Production","1695","Wood chips, particles and residues","2014","2014","m3","5772000"
"FO","Forestry Production and Trade","11","Austria","5516","Production","1695","Wood chips, particles and residues","2015","2015","m3","5928000"
"FO","Forestry Production and Trade","11","Austria","5516","Production","1695","Wood chips, particles and residues","2016","2016","m3","6780000"
"FO","Forestry Production and Trade","11","Austria","5516","Production","1695","Wood chips, particles and residues","2017","2017","m3","6777000"
"FO","Forestry Production and Trade","11","Austria","5516","Production","1695","Wood chips, particles and residues","2018","2018","m3","7125000"
"FO","Forestry Production and Trade","11","Austria","5516","Production","1695","Wood chips, particles and residues","2019","2019","m3","7205000"
"FO","Forestry Production and Trade","11","Austria","5510","Production","1696","Wood pellets and other agglomerates","2012","2012","tonnes","1182000"
"FO","Forestry Production and Trade","11","Austria","5510","Production","1696","Wood pellets and other agglomerates","2013","2013","tonnes","1251000"
"FO","Forestry Production and Trade","11","Austria","5510","Production","1696","Wood pellets and other agglomerates","2014","2014","tonnes","1232000"
"FO","Forestry Production and Trade","11","Austria","5510","Production","1696","Wood pellets and other agglomerates","2015","2015","tonnes","1055000"
"FO","Forestry Production and Trade","11","Austria","5510","Production","1696","Wood pellets and other agglomerates","2016","2016","tonnes","1131000"
"FO","Forestry Production and Trade","11","Austria","5510","Production","1696","Wood pellets and other agglomerates","2017","2017","tonnes","1290000"
"FO","Forestry Production and Trade","11","Austria","5510","Production","1696","Wood pellets and other agglomerates","2018","2018","tonnes","1405000"
"FO","Forestry Production and Trade","11","Austria","5510","Production","1696","Wood pellets and other agglomerates","2019","2019","tonnes","1496100"
"FO","Forestry Production and Trade","11","Austria","5516","Production","1872","Sawnwood","2010","2010","m3","9603000"
"FO","Forestry Production and Trade","11","Austria","5516","Production","1872","Sawnwood","2011","2011","m3","9636000"
"FO","Forestry Production and Trade","11","Austria","5516","Production","1872","Sawnwood","2012","2012","m3","8952000"
"FO","Forestry Production and Trade","11","Austria","5516","Production","1872","Sawnwood","2013","2013","m3","8534000"
"FO","Forestry Production and Trade","11","Austria","5516","Production","1872","Sawnwood","2014","2014","m3","8460000"
"FO","Forestry Production and Trade","11","Austria","5516","Production","1872","Sawnwood","2015","2015","m3","8731000"
"FO","Forestry Production and Trade","11","Austria","5516","Production","1872","Sawnwood","2016","2016","m3","9410000"
"FO","Forestry Production and Trade","11","Austria","5516","Production","1872","Sawnwood","2017","2017","m3","9849000"
"FO","Forestry Production and Trade","11","Austria","5516","Production","1872","Sawnwood","2018","2018","m3","10386000"
"FO","Forestry Production and Trade","11","Austria","5516","Production","1872","Sawnwood","2019","2019","m3","10450000"
"FO","Forestry Production and Trade","11","Austria","5516","Production","1873","Wood-based panels","2010","2010","m3","3377225"
"FO","Forestry Production and Trade","11","Austria","5516","Production","1873","Wood-based panels","2011","2011","m3","3382212"
"FO","Forestry Production and Trade","11","Austria","5516","Production","1873","Wood-based panels","2012","2012","m3","3241387"
"FO","Forestry Production and Trade","11","Austria","5516","Production","1873","Wood-based panels","2013","2013","m3","3261390"
"FO","Forestry Production and Trade","11","Austria","5516","Production","1873","Wood-based panels","2014","2014","m3","3156000"
"FO","Forestry Production and Trade","11","Austria","5516","Production","1873","Wood-based panels","2015","2015","m3","3046000"
"FO","Forestry Production and Trade","11","Austria","5516","Production","1873","Wood-based panels","2016","2016","m3","3285000"
"FO","Forestry Production and Trade","11","Austria","5516","Production","1873","Wood-based panels","2017","2017","m3","3317000"
"FO","Forestry Production and Trade","11","Austria","5516","Production","1873","Wood-based panels","2018","2018","m3","3309000"
"FO","Forestry Production and Trade","11","Austria","5516","Production","1873","Wood-based panels","2019","2019","m3","3077000"
"FO","Forestry Production and Trade","11","Austria","5516","Production","1874","Fibreboard","2010","2010","m3","855225"
"FO","Forestry Production and Trade","11","Austria","5516","Production","1874","Fibreboard","2011","2011","m3","860825"
"FO","Forestry Production and Trade","11","Austria","5516","Production","1874","Fibreboard","2012","2012","m3","750000"
"FO","Forestry Production and Trade","11","Austria","5516","Production","1874","Fibreboard","2013","2013","m3","750000"
"FO","Forestry Production and Trade","11","Austria","5516","Production","1874","Fibreboard","2014","2014","m3","650000"
"FO","Forestry Production and Trade","11","Austria","5516","Production","1874","Fibreboard","2015","2015","m3","615000"
"FO","Forestry Production and Trade","11","Austria","5516","Production","1874","Fibreboard","2016","2016","m3","644000"
"FO","Forestry Production and Trade","11","Austria","5516","Production","1874","Fibreboard","2017","2017","m3","636000"
"FO","Forestry Production and Trade","11","Austria","5516","Production","1874","Fibreboard","2018","2018","m3","600000"
"FO","Forestry Production and Trade","11","Austria","5516","Production","1874","Fibreboard","2019","2019","m3","570000"
"FO","Forestry Production and Trade","11","Austria","5510","Production","1879","Total fibre furnish","2010","2010","tonnes","3288336"
"FO","Forestry Production and Trade","11","Austria","5510","Production","1879","Total fibre furnish","2011","2011","tonnes","3149915"
"FO","Forestry Production and Trade","11","Austria","5510","Production","1879","Total fibre furnish","2012","2012","tonnes","3186626"
"FO","Forestry Production and Trade","11","Austria","5510","Production","1879","Total fibre furnish","2013","2013","tonnes","3014512"
"FO","Forestry Production and Trade","11","Austria","5510","Production","1879","Total fibre furnish","2014","2014","tonnes","2970605"
"FO","Forestry Production and Trade","11","Austria","5510","Production","1879","Total fibre furnish","2015","2015","tonnes","2869831"
"FO","Forestry Production and Trade","11","Austria","5510","Production","1879","Total fibre furnish","2016","2016","tonnes","3132574"
"FO","Forestry Production and Trade","11","Austria","5510","Production","1879","Total fibre furnish","2017","2017","tonnes","3011277"
"FO","Forestry Production and Trade","11","Austria","5510","Production","1879","Total fibre furnish","2018","2018","tonnes","3093819"
"FO","Forestry Production and Trade","11","Austria","5510","Production","1879","Total fibre furnish","2019","2019","tonnes","3036952"
"FO","Forestry Production and Trade","11","Austria","5510","Production","1878","Pulp for paper","2010","2010","tonnes","1702662"
"FO","Forestry Production and Trade","11","Austria","5510","Production","1878","Pulp for paper","2011","2011","tonnes","1716329"
"FO","Forestry Production and Trade","11","Austria","5510","Production","1878","Pulp for paper","2012","2012","tonnes","1726855"
"FO","Forestry Production and Trade","11","Austria","5510","Production","1878","Pulp for paper","2013","2013","tonnes","1555618"
"FO","Forestry Production and Trade","11","Austria","5510","Production","1878","Pulp for paper","2014","2014","tonnes","1496402"
"FO","Forestry Production and Trade","11","Austria","5510","Production","1878","Pulp for paper","2015","2015","tonnes","1361520"
"FO","Forestry Production and Trade","11","Austria","5510","Production","1878","Pulp for paper","2016","2016","tonnes","1654339"
"FO","Forestry Production and Trade","11","Austria","5510","Production","1878","Pulp for paper","2017","2017","tonnes","1597681"
"FO","Forestry Production and Trade","11","Austria","5510","Production","1878","Pulp for paper","2018","2018","tonnes","1627511"
"FO","Forestry Production and Trade","11","Austria","5510","Production","1878","Pulp for paper","2019","2019","tonnes","1628664"
"FO","Forestry Production and Trade","11","Austria","5510","Production","1875","Wood pulp","2010","2010","tonnes","1984491"
"FO","Forestry Production and Trade","11","Austria","5510","Production","1875","Wood pulp","2011","2011","tonnes","2005465"
"FO","Forestry Production and Trade","11","Austria","5510","Production","1875","Wood pulp","2012","2012","tonnes","2026910"
"FO","Forestry Production and Trade","11","Austria","5510","Production","1875","Wood pulp","2013","2013","tonnes","1987355"
